,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
152,44506,Harlem,Manhattan,40.81526,-73.94791,5,1.0,2.0,4.0,$165.00,121,95,90.0,9.0,10.0,9.0,9.0,9.0
11812,9853674,Hell's Kitchen,Manhattan,40.7665,-73.98675,6,1.0,2.0,3.0,$180.00,330,6,93.0,9.0,10.0,10.0,10.0,9.0
38982,34864348,Flushing,Queens,40.76316,-73.80869,2,1.0,1.0,1.0,$48.00,353,14,87.0,9.0,10.0,10.0,9.0,9.0
1307,641768,Hell's Kitchen,Manhattan,40.76206,-73.9998,3,1.0,1.0,1.0,$263.00,35,11,97.0,10.0,10.0,10.0,9.0,9.0
22855,20228476,Crown Heights,Brooklyn,40.6762,-73.9617,3,1.0,1.0,1.0,$75.00,41,7,97.0,9.0,10.0,10.0,10.0,9.0
17677,15482081,Bedford-Stuyvesant,Brooklyn,40.69143,-73.94302,2,1.0,1.0,1.0,$50.00,0,186,92.0,8.0,10.0,9.0,9.0,9.0
2400,1428844,Williamsburg,Brooklyn,40.71362,-73.93561,6,1.0,2.0,2.0,$175.00,305,217,99.0,10.0,10.0,10.0,10.0,10.0
26971,23116453,Longwood,Bronx,40.8273,-73.88906,3,1.0,1.0,1.0,$37.00,0,7,91.0,9.0,10.0,10.0,10.0,10.0
1319,647413,Prospect Heights,Brooklyn,40.6795,-73.9685,3,1.0,1.0,1.0,$199.00,87,24,93.0,9.0,10.0,10.0,10.0,9.0
11487,9692074,Morningside Heights,Manhattan,40.80562,-73.95978,3,1.0,1.0,2.0,$200.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
1163,546383,Flushing,Queens,40.75578,-73.81948,2,1.0,1.0,1.0,$55.00,297,496,96.0,10.0,10.0,10.0,10.0,10.0
36462,32634514,Financial District,Manhattan,40.70575,-74.01231,6,2.0,2.0,3.0,$303.00,330,17,99.0,10.0,10.0,10.0,10.0,10.0
7170,6026546,Upper East Side,Manhattan,40.77793,-73.9602,2,1.0,0.0,1.0,$170.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
46236,39892887,Downtown Brooklyn,Brooklyn,40.69035,-73.98987,1,1.0,1.0,0.0,$90.00,31,1,100.0,10.0,10.0,10.0,10.0,10.0
16816,14489615,Jamaica,Queens,40.66933,-73.77818,4,1.0,1.0,2.0,$60.00,0,60,96.0,10.0,10.0,10.0,9.0,10.0
10754,9155212,East Village,Manhattan,40.72525,-73.98691,1,1.0,1.0,1.0,$85.00,0,11,98.0,9.0,10.0,10.0,10.0,10.0
14603,12941015,East Village,Manhattan,40.72889,-73.98006,4,1.0,2.0,2.0,$250.00,73,40,87.0,8.0,10.0,9.0,9.0,8.0
22114,19694951,Bedford-Stuyvesant,Brooklyn,40.686,-73.94133,3,1.0,1.0,2.0,$50.00,89,14,91.0,8.0,10.0,10.0,10.0,9.0
14816,13091684,Midtown,Manhattan,40.74927,-73.98303,4,1.0,2.0,4.0,$163.00,266,5,88.0,6.0,9.0,9.0,9.0,9.0
23202,20572848,Washington Heights,Manhattan,40.84617,-73.93781,1,1.0,1.0,1.0,$75.00,221,21,97.0,10.0,10.0,10.0,10.0,10.0
17991,15821383,Upper West Side,Manhattan,40.80258,-73.9676,2,1.0,1.0,1.0,$75.00,0,8,91.0,9.0,10.0,10.0,10.0,10.0
13925,12206029,Bedford-Stuyvesant,Brooklyn,40.68022,-73.92673,1,1.5,1.0,1.0,$49.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
27819,24040279,Williamsburg,Brooklyn,40.70989,-73.96231,2,1.0,1.0,1.0,$75.00,20,57,96.0,9.0,10.0,10.0,10.0,10.0
457,180507,Astoria,Queens,40.75744,-73.92163,4,1.0,1.0,1.0,$280.00,365,21,97.0,10.0,10.0,10.0,9.0,10.0
21577,19265835,Harlem,Manhattan,40.80079,-73.95798,4,1.0,2.0,2.0,$135.00,17,93,96.0,10.0,10.0,10.0,10.0,9.0
9777,8266287,East Village,Manhattan,40.72305,-73.98834,2,1.0,1.0,1.0,$150.00,0,10,98.0,10.0,10.0,10.0,10.0,10.0
30588,27225784,Upper East Side,Manhattan,40.77168,-73.95393,2,1.0,0.0,1.0,$140.00,0,5,96.0,10.0,10.0,10.0,10.0,9.0
42965,38088253,Flushing,Queens,40.76168,-73.82096,4,1.0,1.0,2.0,$100.00,105,4,95.0,9.0,10.0,10.0,10.0,10.0
10882,9278786,East Village,Manhattan,40.72404,-73.98838,4,1.0,2.0,2.0,$200.00,0,2,90.0,8.0,10.0,10.0,9.0,9.0
16466,14126853,Bushwick,Brooklyn,40.68798,-73.90677,2,1.0,1.0,1.0,$80.00,194,2,90.0,6.0,10.0,10.0,10.0,10.0
6947,5739031,Gowanus,Brooklyn,40.67959,-73.98713,2,1.0,1.0,1.0,$80.00,0,48,94.0,9.0,10.0,10.0,9.0,9.0
29639,26183582,East Harlem,Manhattan,40.7898,-73.94853,4,1.0,1.0,1.0,$170.00,1,60,94.0,9.0,10.0,10.0,10.0,9.0
30282,26893530,Concourse,Bronx,40.83285,-73.92158,3,1.0,1.0,1.0,$45.00,172,77,99.0,10.0,10.0,10.0,10.0,10.0
22246,19787770,Sunset Park,Brooklyn,40.6542,-74.00159,2,1.0,1.0,1.0,$75.00,1,9,100.0,10.0,10.0,10.0,10.0,10.0
42960,38075427,Harlem,Manhattan,40.8211,-73.94567,3,1.0,1.0,2.0,$71.00,55,13,100.0,10.0,10.0,10.0,10.0,10.0
17808,15631921,East Village,Manhattan,40.72216,-73.97806,2,1.0,1.0,1.0,$110.00,0,7,88.0,9.0,10.0,9.0,9.0,9.0
30564,27203413,New Brighton,Staten Island,40.63813,-74.0929,4,1.0,1.0,2.0,$115.00,232,72,99.0,10.0,10.0,10.0,10.0,10.0
44840,39206305,Hell's Kitchen,Manhattan,40.76731,-73.98984,3,1.0,1.0,2.0,$299.00,79,9,100.0,10.0,10.0,10.0,10.0,10.0
1961,995215,Upper West Side,Manhattan,40.78954,-73.97222,4,1.0,2.0,2.0,$99.00,111,1,100.0,8.0,10.0,10.0,10.0,8.0
17333,15094172,Williamsburg,Brooklyn,40.7176,-73.96148,2,1.0,0.0,1.0,$250.00,29,22,100.0,10.0,10.0,10.0,10.0,10.0
41569,37003024,Chelsea,Manhattan,40.74348,-74.00046,2,1.0,0.0,1.0,$200.00,48,23,94.0,10.0,10.0,10.0,10.0,9.0
20200,18020906,Flushing,Queens,40.75299,-73.8307,3,1.0,1.0,2.0,$58.00,0,63,97.0,10.0,10.0,10.0,10.0,10.0
39395,35190170,Prospect-Lefferts Gardens,Brooklyn,40.65994,-73.95969,1,1.0,1.0,1.0,$75.00,0,3,60.0,5.0,5.0,5.0,5.0,5.0
40855,36356416,Upper West Side,Manhattan,40.80243,-73.96637,1,2.0,1.0,1.0,$49.00,0,2,60.0,4.0,10.0,10.0,10.0,8.0
41181,36636980,Gravesend,Brooklyn,40.58654,-73.97249,1,1.0,1.0,1.0,$15.00,43,2,90.0,6.0,8.0,9.0,9.0,9.0
20416,18248683,East Village,Manhattan,40.72412,-73.97911,2,1.0,0.0,1.0,$140.00,0,1,80.0,8.0,10.0,6.0,10.0,8.0
19496,17188328,West Village,Manhattan,40.73376,-73.99982,2,1.0,0.0,1.0,$150.00,5,1,80.0,4.0,4.0,10.0,10.0,8.0
9700,8190219,Prospect Heights,Brooklyn,40.67697,-73.97069,2,1.0,1.0,1.0,$99.00,0,11,100.0,10.0,10.0,10.0,10.0,10.0
7625,6437262,Sheepshead Bay,Brooklyn,40.59225,-73.95026,2,1.0,1.0,1.0,$75.00,363,8,98.0,9.0,10.0,10.0,10.0,10.0
23191,20569589,Chelsea,Manhattan,40.7382,-73.99844,3,1.0,1.0,1.0,$250.00,0,17,99.0,10.0,10.0,10.0,10.0,10.0
32599,29299404,Upper West Side,Manhattan,40.79954,-73.96263,2,1.0,0.0,1.0,$125.00,7,14,100.0,10.0,10.0,10.0,10.0,10.0
7564,6384275,Clinton Hill,Brooklyn,40.68374,-73.96452,4,1.0,1.0,1.0,$130.00,336,110,95.0,9.0,10.0,10.0,10.0,9.0
23527,20801388,East Village,Manhattan,40.72553,-73.98012,2,1.0,1.0,1.0,$149.00,0,5,96.0,10.0,10.0,10.0,10.0,10.0
20836,18649105,Astoria,Queens,40.76843,-73.93257,1,1.5,1.0,1.0,$90.00,363,19,93.0,9.0,10.0,10.0,8.0,9.0
44058,38755516,Harlem,Manhattan,40.82264,-73.93742,1,1.0,1.0,1.0,$35.00,81,8,100.0,10.0,10.0,10.0,10.0,10.0
14235,12561615,Midtown,Manhattan,40.75709,-73.96327,2,1.0,1.0,1.0,$98.00,302,119,96.0,9.0,10.0,10.0,10.0,9.0
38775,34675985,West Village,Manhattan,40.73168,-74.00157,1,1.0,1.0,1.0,$96.00,0,1,100.0,8.0,8.0,10.0,10.0,10.0
38042,34155231,Williamsburg,Brooklyn,40.7215,-73.95451,2,1.0,1.0,2.0,$200.00,36,4,100.0,10.0,10.0,10.0,10.0,10.0
2295,1325473,Washington Heights,Manhattan,40.85677,-73.93727,1,1.0,1.0,1.0,$70.00,365,5,90.0,10.0,10.0,10.0,10.0,9.0
18381,16178928,West Village,Manhattan,40.73621,-74.00612,2,1.0,1.0,1.0,$350.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
36932,33089083,Bedford-Stuyvesant,Brooklyn,40.68965,-73.92908,5,1.0,2.0,3.0,$110.00,105,35,99.0,10.0,10.0,10.0,10.0,10.0
35095,31143144,Washington Heights,Manhattan,40.83414,-73.9438,3,1.0,1.0,2.0,$70.00,85,26,94.0,9.0,10.0,9.0,9.0,9.0
43141,38205464,Harlem,Manhattan,40.80377,-73.95787,4,1.0,2.0,4.0,$200.00,144,7,94.0,10.0,10.0,10.0,9.0,9.0
30208,26837124,Williamsburg,Brooklyn,40.71612,-73.94468,4,1.0,1.0,1.0,$115.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
42967,38090117,Fort Greene,Brooklyn,40.6894,-73.97197,2,1.0,1.0,1.0,$65.00,2,1,100.0,10.0,10.0,10.0,10.0,10.0
43968,38699973,Sunset Park,Brooklyn,40.6438,-74.00091,2,1.0,0.0,0.0,$50.00,362,15,84.0,9.0,9.0,10.0,9.0,9.0
26417,22545284,East Flatbush,Brooklyn,40.65398,-73.94399,4,1.0,0.0,2.0,$85.00,0,52,96.0,10.0,10.0,10.0,9.0,10.0
39046,34935198,Hell's Kitchen,Manhattan,40.76113,-73.99504,2,1.0,1.0,1.0,$200.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
3087,2080861,Bedford-Stuyvesant,Brooklyn,40.69049,-73.93748,10,2.0,3.0,5.0,$177.00,199,230,95.0,10.0,10.0,10.0,9.0,10.0
45714,39628230,Bushwick,Brooklyn,40.68783,-73.9067,4,1.0,1.0,2.0,$59.00,72,9,98.0,10.0,9.0,10.0,9.0,10.0
20927,18734568,Washington Heights,Manhattan,40.85618,-73.93085,2,1.0,1.0,1.0,$44.00,0,7,91.0,10.0,10.0,10.0,10.0,9.0
17930,15774210,Park Slope,Brooklyn,40.67358,-73.97171,2,1.0,1.0,1.0,$125.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
36000,32125848,Sunnyside,Queens,40.73708,-73.92634,2,1.5,1.0,1.0,$48.00,71,14,99.0,9.0,10.0,10.0,10.0,10.0
49240,41301073,Bedford-Stuyvesant,Brooklyn,40.69051,-73.92917,2,1.0,1.0,1.0,$49.00,12,4,100.0,10.0,10.0,10.0,10.0,10.0
30814,27465935,Bushwick,Brooklyn,40.68863,-73.90638,2,1.0,1.0,1.0,$100.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
20564,18393354,Midtown,Manhattan,40.75358,-73.9919,1,1.0,0.0,1.0,$99.00,365,1,100.0,10.0,10.0,10.0,10.0,6.0
48214,40818233,Chinatown,Manhattan,40.71386,-73.9929,3,1.0,1.0,2.0,$160.00,63,14,93.0,10.0,10.0,9.0,10.0,10.0
37988,34116575,Upper East Side,Manhattan,40.7786,-73.95028,2,1.0,0.0,1.0,$200.00,12,10,96.0,10.0,9.0,10.0,10.0,10.0
8731,7361457,Bedford-Stuyvesant,Brooklyn,40.68856,-73.9547,2,1.0,1.0,1.0,$63.00,0,2,80.0,6.0,10.0,10.0,8.0,9.0
40157,35776956,Long Island City,Queens,40.74786,-73.93889,1,1.0,0.0,1.0,$46.00,0,1,40.0,10.0,6.0,4.0,8.0,4.0
33064,29741023,Washington Heights,Manhattan,40.83627,-73.94329,1,1.0,1.0,1.0,$40.00,46,1,100.0,8.0,10.0,10.0,10.0,10.0
220,62461,Tompkinsville,Staten Island,40.63627,-74.08543,2,1.0,1.0,1.0,$38.00,339,161,87.0,9.0,10.0,10.0,9.0,9.0
7181,6033449,Washington Heights,Manhattan,40.84035,-73.94089,3,1.0,0.0,0.0,$95.00,292,12,93.0,10.0,10.0,9.0,9.0,9.0
8098,6807871,Kips Bay,Manhattan,40.74362,-73.98058,2,1.0,0.0,1.0,$100.00,0,4,90.0,9.0,9.0,9.0,9.0,10.0
42821,37970162,East New York,Brooklyn,40.67491,-73.8733,2,1.0,1.0,1.0,$99.00,179,10,92.0,9.0,9.0,9.0,9.0,9.0
24257,21312495,Jamaica,Queens,40.70426,-73.81509,4,1.0,1.0,2.0,$165.00,354,1,40.0,4.0,10.0,10.0,8.0,4.0
8196,6909615,Washington Heights,Manhattan,40.84666,-73.9379,1,1.0,1.0,1.0,$45.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
42964,38087804,Bergen Beach,Brooklyn,40.62429,-73.91547,2,1.0,0.0,2.0,$80.00,89,6,90.0,9.0,10.0,10.0,10.0,8.0
8319,6989436,East Harlem,Manhattan,40.79229,-73.94962,2,1.0,1.0,1.0,$80.00,139,171,98.0,9.0,10.0,10.0,10.0,10.0
718,282863,Gowanus,Brooklyn,40.68131,-73.98879,2,1.0,1.0,1.0,$91.00,274,83,89.0,9.0,9.0,9.0,9.0,9.0
46556,40052563,Washington Heights,Manhattan,40.85126,-73.93512,2,2.0,1.0,1.0,$60.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
41644,37050199,Little Italy,Manhattan,40.71914,-73.99488,4,1.0,1.0,2.0,$295.00,99,19,96.0,10.0,9.0,10.0,10.0,9.0
14871,13114019,Chelsea,Manhattan,40.74589,-74.0048,2,1.0,1.0,1.0,$250.00,0,18,93.0,9.0,10.0,9.0,10.0,9.0
13090,11187722,Hell's Kitchen,Manhattan,40.75577,-73.99466,2,1.0,1.0,1.0,$185.00,28,247,90.0,9.0,10.0,10.0,10.0,9.0
6522,5224210,East New York,Brooklyn,40.66811,-73.89394,2,1.0,1.0,0.0,$100.00,349,3,67.0,10.0,10.0,7.0,7.0,7.0
49505,41453476,Williamsburg,Brooklyn,40.70874,-73.9552,4,1.0,2.0,2.0,$200.00,32,3,100.0,10.0,10.0,10.0,10.0,10.0
13666,11927032,Bedford-Stuyvesant,Brooklyn,40.68285,-73.91516,5,1.0,2.0,3.0,$150.00,61,25,98.0,10.0,10.0,10.0,9.0,10.0
21154,18934728,Washington Heights,Manhattan,40.83827,-73.94393,1,1.0,1.0,1.0,$60.00,65,33,98.0,10.0,10.0,10.0,10.0,10.0
28530,24855669,Bedford-Stuyvesant,Brooklyn,40.69327,-73.95725,1,1.0,1.0,1.0,$75.00,89,1,80.0,10.0,10.0,10.0,8.0,8.0
2724,1809547,East Harlem,Manhattan,40.80126,-73.9454,2,1.5,1.0,1.0,$75.00,133,22,94.0,10.0,10.0,10.0,9.0,9.0
39779,35504611,Upper West Side,Manhattan,40.78909,-73.98023,2,1.0,1.0,1.0,$200.00,10,3,100.0,10.0,10.0,10.0,10.0,10.0
19273,16845840,Cypress Hills,Brooklyn,40.68668,-73.87565,1,2.0,1.0,1.0,$35.00,329,5,84.0,7.0,10.0,10.0,8.0,8.0
3120,2096968,Upper East Side,Manhattan,40.76352,-73.95548,2,1.0,1.0,1.0,$135.00,303,117,94.0,10.0,10.0,10.0,10.0,9.0
23533,20803227,Harlem,Manhattan,40.80099,-73.95105,2,1.0,1.0,1.0,$150.00,0,3,90.0,7.0,10.0,10.0,10.0,10.0
14102,12384862,Hell's Kitchen,Manhattan,40.76302,-73.99416,3,1.0,0.0,1.0,$100.00,208,8,98.0,9.0,10.0,10.0,10.0,9.0
7069,5883159,Upper East Side,Manhattan,40.76813,-73.95354,4,1.0,1.0,1.0,$144.00,331,18,94.0,10.0,9.0,10.0,10.0,9.0
5068,4058515,Bedford-Stuyvesant,Brooklyn,40.69027,-73.95909,2,1.0,0.0,1.0,$130.00,14,5,100.0,8.0,10.0,10.0,10.0,10.0
21467,19177573,Bushwick,Brooklyn,40.69019,-73.91384,2,1.0,1.0,1.0,$51.00,17,254,95.0,10.0,10.0,10.0,9.0,10.0
158,45936,Morningside Heights,Manhattan,40.80549,-73.95924,2,1.0,1.0,0.0,$99.00,348,128,93.0,9.0,10.0,10.0,10.0,9.0
5511,4427442,Washington Heights,Manhattan,40.85083,-73.94093,6,1.0,3.0,3.0,$290.00,236,24,97.0,9.0,10.0,10.0,10.0,10.0
36671,32799550,Schuylerville,Bronx,40.83647,-73.83491,1,1.0,1.0,1.0,$65.00,218,34,96.0,10.0,10.0,10.0,10.0,10.0
34235,30489379,Bedford-Stuyvesant,Brooklyn,40.68622,-73.92639,1,2.0,1.0,1.0,$19.00,365,3,87.0,8.0,10.0,10.0,10.0,9.0
29071,25470017,Crown Heights,Brooklyn,40.67459,-73.95742,2,1.0,1.0,1.0,$50.00,49,86,98.0,10.0,10.0,10.0,10.0,10.0
49459,41426877,Astoria,Queens,40.75789,-73.91805,1,1.0,1.0,0.0,$44.00,321,1,100.0,6.0,10.0,10.0,10.0,8.0
24418,21431963,Upper West Side,Manhattan,40.78428,-73.97665,4,1.0,1.0,5.0,$60.00,80,121,91.0,9.0,9.0,9.0,10.0,9.0
35436,31463005,Bedford-Stuyvesant,Brooklyn,40.68329,-73.95002,2,1.0,1.0,1.0,$65.00,66,7,100.0,10.0,10.0,10.0,10.0,10.0
31431,28054212,Gowanus,Brooklyn,40.68255,-73.98911,4,1.0,1.0,1.0,$150.00,30,36,97.0,10.0,10.0,10.0,10.0,10.0
42351,37596678,Chelsea,Manhattan,40.74711,-74.00875,3,1.0,1.0,1.0,$200.00,0,1,100.0,8.0,10.0,10.0,10.0,10.0
6538,5248975,Williamsburg,Brooklyn,40.71526,-73.95016,5,3.5,3.0,3.0,$320.00,0,10,100.0,10.0,10.0,10.0,10.0,10.0
24235,21307403,East Flatbush,Brooklyn,40.63881,-73.93476,5,1.0,2.0,3.0,$400.00,170,63,97.0,10.0,10.0,10.0,9.0,10.0
33814,30293266,Cypress Hills,Brooklyn,40.67727,-73.90663,2,1.0,1.0,1.0,$48.00,266,114,95.0,9.0,10.0,10.0,9.0,10.0
31467,28101132,Clinton Hill,Brooklyn,40.69343,-73.96387,2,1.0,1.0,1.0,$119.00,0,3,90.0,10.0,10.0,10.0,10.0,9.0
13553,11782120,Hell's Kitchen,Manhattan,40.76452,-73.99439,4,1.0,2.0,2.0,$200.00,214,128,84.0,9.0,10.0,9.0,10.0,9.0
36949,33113990,Chelsea,Manhattan,40.75024,-74.00213,2,1.0,1.0,1.0,$175.00,22,13,98.0,10.0,10.0,10.0,10.0,10.0
12439,10231294,Woodhaven,Queens,40.69454,-73.85041,1,1.0,1.0,1.0,$45.00,345,35,96.0,9.0,10.0,10.0,9.0,10.0
39928,35600877,Borough Park,Brooklyn,40.64468,-73.99026,3,1.0,1.0,2.0,$46.00,180,16,94.0,9.0,10.0,10.0,10.0,10.0
37956,34082053,Prospect-Lefferts Gardens,Brooklyn,40.66248,-73.95407,4,1.0,0.0,3.0,$90.00,11,13,97.0,9.0,10.0,10.0,10.0,10.0
40369,35958528,Harlem,Manhattan,40.81709,-73.93866,4,1.0,0.0,3.0,$89.00,31,25,94.0,9.0,10.0,10.0,9.0,10.0
26187,22361604,East New York,Brooklyn,40.656,-73.89719,2,1.0,1.0,1.0,$80.00,27,183,90.0,8.0,10.0,10.0,8.0,8.0
15681,13614714,Harlem,Manhattan,40.83077,-73.94847,4,1.0,2.0,2.0,$89.00,3,9,100.0,10.0,10.0,10.0,10.0,10.0
23161,20539089,West Village,Manhattan,40.73453,-74.00238,3,1.0,1.0,2.0,$250.00,0,2,100.0,10.0,10.0,10.0,10.0,9.0
44409,38983890,Bedford-Stuyvesant,Brooklyn,40.68536,-73.93662,6,2.0,2.0,3.0,$200.00,170,14,100.0,10.0,10.0,10.0,9.0,10.0
45182,39369799,Sunset Park,Brooklyn,40.65624,-74.00029,4,1.0,0.0,2.0,$120.00,91,15,99.0,10.0,10.0,10.0,10.0,10.0
42522,37750450,Financial District,Manhattan,40.70396,-74.00652,4,1.0,0.0,1.0,$199.00,244,31,97.0,10.0,10.0,10.0,10.0,9.0
39909,35578165,Williamsburg,Brooklyn,40.71868,-73.95695,1,1.0,1.0,1.0,$85.00,248,10,96.0,9.0,10.0,10.0,10.0,10.0
7626,6437347,Williamsburg,Brooklyn,40.7103,-73.96622,1,1.0,1.0,1.0,$75.00,0,2,90.0,10.0,10.0,10.0,10.0,10.0
24712,21624775,East Village,Manhattan,40.72736,-73.98907,3,1.0,1.0,2.0,$385.00,0,2,80.0,10.0,8.0,9.0,10.0,8.0
20401,18227529,Harlem,Manhattan,40.80567,-73.95677,4,1.0,1.0,3.0,$140.00,0,90,98.0,10.0,10.0,10.0,10.0,10.0
21661,19327636,East Harlem,Manhattan,40.79313,-73.94154,4,1.0,1.0,1.0,$100.00,0,14,100.0,10.0,10.0,10.0,10.0,10.0
30096,26735305,Rego Park,Queens,40.71734,-73.86,4,1.0,1.0,1.0,$110.00,363,17,89.0,10.0,10.0,10.0,10.0,9.0
34210,30468177,Williamsburg,Brooklyn,40.7198,-73.95741,4,1.0,1.0,1.0,$150.00,0,16,92.0,9.0,10.0,10.0,10.0,9.0
16873,14556587,Upper West Side,Manhattan,40.80191,-73.9688,2,1.0,1.0,1.0,$160.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
3992,3013668,Bushwick,Brooklyn,40.70113,-73.91119,2,1.0,1.0,1.0,$175.00,0,7,90.0,9.0,10.0,10.0,9.0,9.0
21398,19123591,Williamsburg,Brooklyn,40.7069,-73.95498,1,1.0,1.0,1.0,$45.00,0,2,80.0,5.0,10.0,10.0,9.0,9.0
24243,21311003,Bedford-Stuyvesant,Brooklyn,40.68613,-73.94021,4,1.0,2.0,2.0,$165.00,363,32,99.0,10.0,10.0,10.0,10.0,10.0
27606,23808715,East Village,Manhattan,40.7211,-73.97966,2,1.0,0.0,1.0,$125.00,0,14,97.0,9.0,10.0,10.0,10.0,10.0
12332,10130963,Harlem,Manhattan,40.79945,-73.95411,5,0.5,1.0,2.0,$209.00,339,1,60.0,6.0,8.0,10.0,10.0,6.0
26286,22434380,Chinatown,Manhattan,40.71626,-73.99224,1,1.0,1.0,1.0,$55.00,42,20,96.0,9.0,9.0,10.0,10.0,9.0
45224,39392964,SoHo,Manhattan,40.72545,-74.0041,3,1.0,0.0,2.0,$195.00,0,4,90.0,10.0,8.0,10.0,10.0,10.0
28543,24870818,Flushing,Queens,40.75539,-73.83203,2,1.0,1.0,1.0,$50.00,89,25,92.0,9.0,9.0,10.0,10.0,9.0
41901,37254605,East New York,Brooklyn,40.66588,-73.87604,4,1.0,2.0,2.0,$130.00,358,10,90.0,9.0,9.0,9.0,8.0,9.0
36080,32237692,Financial District,Manhattan,40.70767,-74.01061,6,2.0,2.0,3.0,$303.00,360,23,98.0,10.0,10.0,10.0,10.0,10.0
14622,12953867,Bushwick,Brooklyn,40.70219,-73.9227,2,1.0,1.0,1.0,$45.00,33,126,93.0,9.0,10.0,10.0,10.0,10.0
9982,8456825,Bushwick,Brooklyn,40.70337,-73.93071,2,1.0,1.0,1.0,$70.00,107,206,97.0,10.0,10.0,10.0,10.0,10.0
9563,8053664,Bushwick,Brooklyn,40.70011,-73.92119,1,1.0,1.0,1.0,$40.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
27760,23975246,Williamsburg,Brooklyn,40.70488,-73.94301,4,1.0,2.0,3.0,$160.00,0,11,96.0,10.0,9.0,9.0,10.0,10.0
736,288726,Little Italy,Manhattan,40.71886,-73.99741,2,0.5,1.0,0.0,$109.00,122,55,94.0,9.0,10.0,10.0,10.0,9.0
27635,23839890,Harlem,Manhattan,40.8282,-73.94973,1,1.0,1.0,1.0,$39.00,0,3,93.0,10.0,10.0,10.0,9.0,10.0
20110,17900681,Upper West Side,Manhattan,40.79806,-73.96085,2,1.0,1.0,1.0,$100.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
32906,29625962,East Village,Manhattan,40.72766,-73.97715,2,1.0,1.0,1.0,$150.00,0,6,97.0,10.0,10.0,9.0,10.0,9.0
4481,3552043,Clinton Hill,Brooklyn,40.68761,-73.96096,6,1.0,0.0,0.0,$500.00,364,20,98.0,10.0,10.0,10.0,10.0,10.0
30267,26876289,Ridgewood,Queens,40.70676,-73.91107,6,1.5,2.0,4.0,$250.00,306,66,100.0,10.0,10.0,10.0,10.0,10.0
38700,34603173,Brighton Beach,Brooklyn,40.57835,-73.96407,2,1.0,1.0,2.0,$119.00,144,6,96.0,10.0,9.0,10.0,9.0,10.0
13999,12285861,Williamsburg,Brooklyn,40.71791,-73.94646,6,1.0,2.0,2.0,$159.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
24564,21530562,Long Island City,Queens,40.75331,-73.93907,10,2.0,3.0,5.0,$300.00,144,88,99.0,10.0,10.0,10.0,9.0,9.0
22088,19674485,Flatbush,Brooklyn,40.64135,-73.96325,4,1.0,2.0,3.0,$90.00,1,24,98.0,10.0,10.0,10.0,10.0,10.0
40773,36305071,Bedford-Stuyvesant,Brooklyn,40.68437,-73.93508,3,1.0,1.0,1.0,$75.00,0,10,98.0,10.0,10.0,10.0,9.0,10.0
20726,18560104,Crown Heights,Brooklyn,40.67653,-73.95793,2,1.0,1.0,1.0,$75.00,0,13,100.0,10.0,10.0,10.0,10.0,10.0
2883,1936633,City Island,Bronx,40.85258,-73.78762,2,1.0,1.0,1.0,$120.00,0,90,99.0,10.0,10.0,10.0,10.0,10.0
33148,29827781,East Harlem,Manhattan,40.79829,-73.93601,4,1.0,1.0,3.0,$68.00,0,4,95.0,10.0,10.0,10.0,10.0,10.0
17785,15597266,Arverne,Queens,40.59055,-73.79281,2,1.0,1.0,1.0,$60.00,358,5,92.0,8.0,10.0,10.0,10.0,9.0
17478,15249671,Chinatown,Manhattan,40.71333,-73.9916,1,1.0,1.0,1.0,$69.00,242,1,100.0,8.0,10.0,10.0,10.0,8.0
10904,9298895,East Village,Manhattan,40.72283,-73.98356,1,1.0,1.0,1.0,$60.00,0,6,93.0,9.0,10.0,10.0,10.0,10.0
26301,22445969,Murray Hill,Manhattan,40.74934,-73.9781,3,1.0,1.0,1.0,$150.00,348,4,100.0,10.0,10.0,10.0,10.0,10.0
17258,15019959,Elmhurst,Queens,40.74596,-73.87762,2,1.0,1.0,1.0,$60.00,31,11,96.0,10.0,10.0,10.0,9.0,9.0
13936,12223159,Greenwich Village,Manhattan,40.72837,-73.99952,2,1.0,1.0,1.0,$210.00,0,68,98.0,10.0,10.0,10.0,10.0,9.0
2868,1930685,Bushwick,Brooklyn,40.70486,-73.92582,2,1.0,1.0,1.0,$55.00,88,35,91.0,9.0,10.0,10.0,10.0,9.0
